x,t,u
0.6235294117647059,1.0,0.4673222575923738
-0.5137254901960784,0.6666666666666667,-0.5118600259119112
-0.19215686274509802,0.4040404040404041,-0.2639276751462544
0.8274509803921568,0.4040404040404041,0.9696533932318496
0.9137254901960783,0.4141414141414142,0.9863334339376618
0.8509803921568628,0.8181818181818182,0.7222369328066615
-0.37254901960784315,0.32323232323232326,-0.5616049867914087
0.6862745098039216,0.16161616161616163,0.9913816419559689
0.8745098039215686,0.33333333333333337,0.9755678623932986
0.9607843137254901,0.020202020202020204,0.13107962659688405
-0.9607843137254902,0.10101010101010102,-0.1778544376231306
0.4901960784313726,0.09090909090909091,0.952025529210679
1.0,0.7777777777777778,4.745060648394868e-15
0.5294117647058822,0.7272727272727273,0.49788485342246086
-0.5372549019607843,0.696969696969697,-0.5193104434538799
0.5294117647058822,0.4646464646464647,0.6502755077313033
-0.7960784313725491,0.7171717171717172,-0.7374748128259374
-0.03529411764705881,0.16161616161616163,-0.0733320735327764
0.2549019607843137,0.9090909090909092,0.2068675506597425
-0.09019607843137256,0.5050505050505051,-0.10919796770959347
0.4039215686274509,0.9393939393939394,0.31904882700087955
-0.5215686274509804,0.15151515151515152,-0.9272430402065932
0.21568627450980382,0.494949494949495,0.26331131330952756
0.2941176470588236,0.696969696969697,0.287723440058265
0.2705882352941176,0.494949494949495,0.3293980361857799
-0.41960784313725497,0.4444444444444445,-0.5360106593041071
-0.388235294117647,0.16161616161616163,-0.7433235595403046
-0.4901960784313726,0.38383838383838387,-0.6668991091334779
-0.07450980392156858,0.23232323232323235,-0.13474427254667376
0.17647058823529416,0.30303030303030304,0.28129229649038046
-0.2784313725490196,0.686868686868687,-0.2752132363806973
-0.1843137254901961,0.6363636363636365,-0.19221746596648703
-0.4274509803921569,0.6060606060606061,-0.4551734041032342
-0.5607843137254902,0.36363636363636365,-0.768227199566744
0.3176470588235294,0.9595959595959597,0.24742543320683572
0.6313725490196078,0.08080808080808081,0.9841559983794779
-0.41960784313725497,0.3434343434343435,-0.6097872393641957
0.7254901960784315,0.11111111111111112,0.9225730970341226
0.1450980392156862,0.33333333333333337,0.22118570488760914
-0.6705882352941177,0.9696969696969697,-0.5130239355535978
-0.2705882352941177,0.36363636363636365,-0.39068524524880804
-0.9921568627450981,0.9090909090909092,-0.5769456816542512
